MESS_DATUM,wind,sun,cloudiness,air_temperature
2015-04-16 07:00:00,2.471994736205537,50.4165807507672,3.0413972443866246,11.823220443578059
2015-04-16 08:00:00,2.9225542068559687,46.018272373517554,1.3028216744034151,13.411873455713561
2015-04-16 09:00:00,3.0580643225706994,42.70293069902297,4.356637820350129,14.657334194290168
2015-04-16 10:00:00,2.839485079952018,57.64782720021272,4.483092769132174,16.417985945860785
2015-04-16 11:00:00,3.126320047206743,47.599475232956856,5.307231984767042,16.723531594821278
2015-04-16 12:00:00,3.3774364850846186,27.388103693883515,4.28250536771544,17.362709748377778
2015-04-16 13:00:00,3.511028179735196,26.736470200621362,5.692211570210925,17.49148024090399
2015-04-16 14:00:00,3.2462068673604394,23.93488545397048,7.192967333749504,17.972088138365642
2015-04-16 15:00:00,3.011151887956487,22.327630988589288,5.670765353110474,17.71798676664409
2015-04-16 16:00:00,3.0879399523560958,16.994255114345805,6.217728029102725,16.750717638700507
2015-04-16 17:00:00,2.2798689315281155,16.050987893422302,5.499679838761254,16.1609934247641
2015-04-16 18:00:00,2.272570033943628,11.560160036573745,5.998857640164504,14.824668318808708
2015-04-16 19:00:00,2.8112570848309444,5.7220459038498415e-06,6.9999797874630225,13.657636876348107
2015-04-16 20:00:00,2.652909233487512,0.0,5.9840653947853335,12.7999028092289
2015-04-16 21:00:00,2.321739196245204,0.0,5.999942525864612,12.438265296322696
2015-04-16 22:00:00,3.4029660172131235,0.0,7.492114513374418,11.809442777973173
2015-04-16 23:00:00,2.637453132487644,0.0,7.366931630978844,10.531015841654419
2015-04-17 00:00:00,2.2999414804151552,0.0,7.36711790200788,9.821515933307877
2015-04-17 01:00:00,2.2296654998688403,0.0,6.497848765893887,9.465551765888016
2015-04-17 02:00:00,2.842675518173377,0.0,5.983913163735789,9.271762505737671
2015-04-17 03:00:00,2.8735520837636046,0.0,5.495886181701762,8.964132640923172
2015-04-17 04:00:00,2.6733835510434503,0.0,6.092608020545317,8.356308343190209
2015-04-17 05:00:00,3.0487040251110558,0.0004941564985312852,7.339740531978886,8.205040273419874
2015-04-17 06:00:00,2.645056410885251,1.5150578632100868,3.2271211087005973,8.32920358022385
2015-04-17 07:00:00,3.1595562090582625,1.5089895605289056,7.998866486017313,8.8194967715008
2015-04-17 08:00:00,2.8802522245484363,14.100678737168998,7.8725956452914705,9.771792302848542
2015-04-17 09:00:00,3.109128686201976,29.48313496871305,5.480076327065513,11.114409320723066
2015-04-17 10:00:00,3.2074540324012264,13.927925958183383,7.397205038625746,11.711036386218685
2015-04-17 11:00:00,3.1705166436070806,12.766482314166145,7.47442597007684,10.198148244888072
2015-04-17 12:00:00,2.8195190666845336,11.904875674544725,7.106207325854378,10.34790607918268
2015-04-17 13:00:00,3.130674717551324,10.568859684839207,7.684349396996254,11.27995533348136
2015-04-17 14:00:00,3.1648496638019994,14.440510940646204,7.160872307625313,11.663251372292097
2015-04-17 15:00:00,4.169584560437491,6.518074087160784,6.830602992902652,11.052176731392882
2015-04-17 16:00:00,3.786246325709607,12.39281966458093,7.8475961796747935,10.206558032661796
2015-04-17 17:00:00,4.050876662366006,10.750106079449036,6.901791830261159,9.689707193507692
2015-04-17 18:00:00,4.6820697018569675,16.79306130025543,7.06514372126178,8.386857224065029
2015-04-17 19:00:00,2.9418566541967754,0.02352292105992669,6.591205068821957,7.681234813343785
2015-04-17 20:00:00,2.8886841257902915,0.0,5.8258134583385255,7.047888015914503
2015-04-17 21:00:00,3.370634943589679,0.0,5.449031362612308,6.522045071838577
2015-04-17 22:00:00,3.3911360476242045,0.0,5.551547543097602,6.0974421418024205
2015-04-17 23:00:00,3.561049989889072,0.0,5.839564291141835,5.383719212149731
2015-04-18 00:00:00,2.6298310972742747,0.0,5.837057694175623,4.86768201905176
2015-04-18 01:00:00,2.462714804581959,0.0,4.621282575633176,3.8011163236706818
2015-04-18 02:00:00,2.968930247445547,0.0,5.643246770437639,3.3023841873888253
2015-04-18 03:00:00,3.278430196029756,0.0,4.121134594710276,2.581965042147454
2015-04-18 04:00:00,3.111057909653897,0.0,4.693723313446076,2.2480819215201238
2015-04-18 05:00:00,3.152900320808705,0.1062778739774944,2.1496264281302646,2.1687883786633018
2015-04-18 06:00:00,3.168784377243623,30.22825148462364,1.5538465096316505,3.3198018149531747
2015-04-18 07:00:00,3.671092480697409,58.95897195832262,2.566222321104917,5.118759203973803
2015-04-18 08:00:00,4.501795584934904,59.12590090729857,0.6075692190975145,6.4606867636759375
2015-04-18 09:00:00,5.141387298862234,30.618742153290924,4.255247568450168,6.404994668015581
2015-04-18 10:00:00,4.9541897515287685,27.50864610434465,5.619197946810365,8.009634457638274
2015-04-18 11:00:00,5.118253358898689,22.955487141310623,6.244866945466797,8.230359839782329
2015-04-18 12:00:00,4.29118081723105,34.504513232854855,4.53772810085171,8.90269652345451
